,budget,revenue,runtime,original_language,vote_average,vote_count,main_production_company,main_spoken_language,main_genre,release_month,release_year
1081,47000000,103738726,103,en,5.9,258,Touchstone Pictures,English,Adventure,6,1990
1082,90000000,162360636,132,en,5.9,2358,Columbia Pictures,English,Adventure,9,2016
1083,110000000,179246868,121,en,5.9,2064,Summit Entertainment,English,Adventure,3,2016
1084,60000000,157920733,107,en,5.9,359,Paramount Pictures,English,Adventure,6,1990
1085,150000000,215283742,109,en,5.9,1526,Walt Disney Pictures,English,Fantasy,7,2010
1086,3500000,4385516,86,en,5.9,108,De Laurentiis Entertainment Group (DEG),English,Fantasy,6,1988
1087,80000000,212874442,99,en,5.9,924,Walt Disney Pictures,English,Fantasy,12,2008
1088,75000000,875457937,87,en,5.9,3536,Universal Pictures,English,Animation,6,2016
1089,85000000,149044513,85,en,5.9,616,Columbia Pictures,English,Animation,6,2007
1090,13000000,1646788,123,en,5.9,48,Bron Studios,English,Drama,2,2016
1091,50000000,170128460,107,en,5.9,308,Miramax Films,English,Drama,10,2004
1092,16000000,2084628,101,en,5.9,386,Scott Free Productions,English,Drama,7,2015
1093,30000000,74787599,132,en,5.9,57,Columbia Pictures,English,Drama,12,1991
1094,9600000,4386236,144,en,5.9,25,Lions Gate Films,English,Drama,9,2005
1095,15000000,20529194,117,en,5.9,80,Maguire Entertainment,English,Drama,12,2010
1096,4000000,350006,92,en,5.9,43,Mockingbird Pictures,English,Drama,10,2013
1097,17000000,43165571,86,en,5.9,878,CBS Films,English,Drama,1,2011
1098,12000000,37170057,91,en,5.9,66,Universal Pictures,English,Drama,8,1992
1099,50000000,49718611,119,en,5.9,195,Touchstone Pictures,English,Drama,5,2004
1100,23000000,18653615,114,en,5.9,67,Twentieth Century Fox Film Corporation,English,Drama,11,1999
1101,5000000,4710749,100,en,5.9,17,Propaganda Films,English,Drama,2,1998
1102,63000000,162945894,128,en,5.9,461,Paramount Pictures,English,Drama,8,2006
1103,11000000,2200000,124,en,5.9,16,Paramount Pictures,English,Drama,1,1970
1104,55000000,214015089,123,en,5.9,217,Warner Bros.,English,Drama,12,1994
1105,30000000,4861022,104,en,5.9,632,Vertigo Entertainment,English,Drama,11,2013
1106,20000000,27640028,110,en,5.9,294,Screen Gems,English,Drama,9,2008
1107,47000000,30002758,99,en,5.9,378,Twentieth Century Fox Film Corporation,English,Drama,11,2002
1108,35000000,32483410,101,en,5.9,241,Lakeshore Entertainment,English,Drama,1,2008
1109,17000000,29789000,113,en,5.9,242,Pure Flix Entertainment,English,Drama,3,2014
1110,6000000,1020921,92,en,5.9,92,Revelations Entertainment,English,Drama,9,2014
1111,4000000,1104682,88,en,5.9,321,The Harvey Boys,English,Horror,8,2011
1112,10000000,139352633,93,en,5.9,938,Lions Gate Films,English,Horror,10,2007
1113,5000000,17768757,88,en,5.9,212,Dimension Films,English,Horror,10,1988
1114,20000000,187884007,116,en,5.9,412,Universal Pictures,English,Horror,6,1978
1115,15000,193355800,86,en,5.9,1351,Blumhouse Productions,English,Horror,9,2007
1116,26000000,90426405,90,en,5.9,1046,New Line Cinema,English,Horror,1,2003
1117,15000000,80253908,109,en,5.9,510,Dimension Films,English,Horror,8,2007
1118,3500000,14000000,92,en,5.9,133,New World Pictures,English,Horror,5,1987
1119,5000000,205703818,83,en,5.9,685,Paramount Pictures,English,Horror,10,2011
1120,255000000,89289910,149,en,5.9,2361,Walt Disney Pictures,English,Action,7,2013
1121,175000000,745600054,123,en,5.9,7717,DC Comics,English,Action,8,2016
1122,45000000,94935764,89,en,5.9,306,Paramount Pictures,English,Action,4,2002
1123,75000000,140464664,120,en,5.9,870,Paramount Pictures,English,Action,5,1998
1124,50000000,10541523,114,en,5.9,81,Warner Bros.,English,Action,11,1997
1125,65000000,156974557,103,en,5.9,1411,Dune Entertainment,English,Action,2,2012
1126,2000000,13167232,82,en,5.9,221,New Line Cinema,English,Action,4,1986
1127,20000000,34560577,96,en,5.9,878,Lakeshore Entertainment,English,Action,4,2009
1128,6000000,24078196,105,en,5.9,179,Universal Pictures,English,Action,6,1990
1129,11000000,593683,94,en,5.9,437,Temple Hill Entertainment,English,Action,1,2015
1130,19000000,49830607,101,en,5.9,599,Mandate Pictures,English,Comedy,5,2010
1131,20000000,49779728,104,en,5.9,544,DreamWorks SKG,English,Comedy,3,2010
1132,38000000,112343513,110,en,5.9,1225,New Line Cinema,English,Comedy,1,2016
1133,5000000,38275483,92,en,5.9,867,Tapestry Films,English,Comedy,3,2002
1134,16000000,119754278,93,en,5.9,550,DreamWorks SKG,English,Comedy,5,2000
1135,35000000,59901913,112,en,5.9,304,Alcon Entertainment,English,Comedy,5,2011
1136,5000000,117463,100,en,5.9,24,Columbia Pictures,English,Comedy,9,1989
1137,5000000,346592,97,en,5.9,89,Greenestreet Films,English,Comedy,9,2007
1138,45000000,53854588,135,en,5.9,152,Regency Enterprises,English,Comedy,8,1996
1139,25000000,3885342,127,en,5.9,103,Shangri-La Entertainment,English,Comedy,11,2016
1140,18000000,41382841,103,en,5.9,138,American Zoetrope,English,Comedy,10,1986
1141,45000000,58620973,113,en,5.9,340,American Zoetrope,English,Comedy,8,1996
1142,12000000,5542025,86,en,5.9,44,Shangri-La Entertainment,English,Comedy,11,2006
1143,10000000,17273593,90,en,5.9,369,The Weinstein Company,English,Comedy,8,2011
1144,1900000,4790926,93,en,5.9,39,Balcor Film Investors,English,Comedy,7,1986
1145,1500000,173066,86,en,5.9,107,Dark Horse Entertainment,English,Comedy,10,2007
1146,9000000,985117,104,en,5.9,143,Nu Image Films,English,Comedy,9,2009
1147,35000000,30526509,122,en,5.9,156,Universal Pictures,English,Comedy,10,2005
1148,75000000,195745823,106,en,5.9,937,Columbia Pictures,English,Comedy,4,2003
1149,30000000,114663461,89,en,5.9,884,Dune Entertainment,English,Comedy,1,2009
1150,1000000,10013424,97,en,5.9,50,Fox Searchlight Pictures,English,Comedy,4,2001
1151,40000000,111811453,100,en,5.9,961,Gary Sanchez Productions,English,Comedy,3,2015
1152,100000000,202026112,90,en,5.9,639,Imagine Entertainment,English,Comedy,12,2005
1153,17000000,30331165,81,en,5.9,202,Paramount Pictures,English,Comedy,10,1998
1154,23000000,185991646,90,en,5.9,521,Touchstone Pictures,English,Comedy,11,1998
1155,3000000,3076820,87,en,5.9,93,TriStar Pictures,English,Comedy,1,1999
1156,33000000,77068246,98,en,5.9,901,Twentieth Century Fox Film Corporation,English,Comedy,7,2016
1157,35000000,140795793,125,en,5.9,1193,Universal Pictures,English,Comedy,7,2015
1158,52000000,75450437,112,en,5.9,753,Universal Pictures,English,Comedy,8,2011
1159,35000000,69701637,114,en,5.9,41,Universal Pictures,English,Comedy,7,1982
1160,40000000,90029656,109,en,5.9,626,Universal Pictures,English,Comedy,6,2010
1161,27000000,76000000,113,en,5.9,44,Twentieth Century Fox Film Corporation,English,Crime,3,1998
1162,90000000,140807547,107,en,5.9,300,Columbia Pictures,English,Crime,3,1997
1163,16000000,32155047,91,en,5.9,81,Twentieth Century Fox Film Corporation,English,Crime,10,1988
1164,70000000,162000000,109,en,5.9,1388,Twentieth Century Fox Film Corporation,English,Science Fiction,11,1997
1165,22000000,42313354,109,en,5.9,117,Columbia Pictures Corporation,English,Science Fiction,2,1983
1166,2000000,11000000,104,en,5.9,42,New World Pictures,English,Science Fiction,9,1980
1167,50000000,144492830,109,en,5.9,1606,DreamWorks SKG,Français,Action,2,2011
1168,30000000,37036004,127,en,5.9,161,Spyglass Entertainment,עִבְרִית,Comedy,4,2000
1169,40000000,29918745,105,en,5.9,608,Fox 2000 Pictures,עִבְרִית,Action,10,2016
1170,55000000,152263880,97,en,5.9,1148,Twentieth Century Fox Film Corporation,עִבְרִית,Comedy,4,2010
1171,50000000,58900031,95,en,5.9,75,Universal Pictures,Italiano,Comedy,10,1999
1172,36000000,64572262,101,en,5.9,911,United Artists,Pусский,Science Fiction,3,2010
1173,60000000,71000000,128,en,6.0,178,Paramount Pictures,العربية,Action,4,2000
1174,25000000,96773200,106,en,6.0,289,Twentieth Century Fox Film Corporation,العربية,Action,12,1985
1175,30000000,19204929,87,en,6.0,128,Columbia Pictures Corporation,广州话 / 廣州話,Action,2,1998
1176,40000000,91753202,106,en,6.0,464,Twentieth Century Fox Film Corporation,Český,Action,11,2001
1177,98000000,433013274,130,en,6.0,2258,Universal Pictures,English,Adventure,4,2001
1178,40000000,126248813,107,en,6.0,1231,Twentieth Century Fox Film Corporation,English,Action,7,2010
1179,25000000,27685016,86,en,6.0,154,Miramax Films,English,Drama,2,2004
1180,6000000,57231524,110,en,6.0,77,Lions Gate Films,English,Drama,2,2006
1181,80000000,274470394,103,en,6.0,2977,Millennium Films,English,Thriller,8,2010
1182,16000000,48017402,107,en,6.0,139,Columbia Pictures,English,Thriller,8,1992
1183,150000000,836297228,150,en,6.0,3192,Paramount Pictures,English,Science Fiction,6,2009
1184,20000000,33526835,85,en,6.0,103,New Line Cinema,English,Comedy,11,2002
1185,15000000,14867514,103,en,6.0,221,New Line Cinema,English,Music,8,2004
1186,2686000,6600000,109,en,6.0,31,Paramount Pictures,English,Adventure,6,1963
1187,15000000,40590000,96,en,6.0,49,Touchstone Pictures,English,Comedy,1,1989
1188,7000000,46488,108,en,6.0,73,Immortal Thoughts,English,Crime,1,2010
1189,15000000,3533227,98,en,6.0,294,Lions Gate Films,English,Mystery,8,2008
1190,29000000,50041732,103,en,6.0,248,FGM Entertainment,English,Horror,9,1999
1191,75000000,260696994,91,en,6.0,1383,Blue Sky Studios,English,Animation,3,2005
1192,8000000,852872,112,en,6.0,64,Class 5 Films,English,Drama,5,2005
1193,82500000,237681299,107,en,6.0,2167,Original Film,English,Comedy,6,2006
1194,18500000,31912793,100,en,6.0,523,Media Rights Capital,English,Comedy,9,2009
1195,18000000,9000000,152,en,6.0,42,Twentieth Century Fox Film Corporation,English,Adventure,12,1967
1196,130000000,276572938,120,en,6.0,2683,Universal Pictures,English,Action,8,2012
1197,75000000,59418613,123,en,6.0,392,New Line Cinema,English,Comedy,6,2012
1198,9200000,9346177,114,en,6.0,38,Warner Bros.,English,Western,7,1979
1199,25000000,91036760,115,en,6.0,334,Silver Pictures,English,Action,3,2000
1200,57000000,16991902,105,en,6.0,194,Bel Air Entertainment,English,Music,9,2001
1201,18000000,62646763,94,en,6.0,313,Universal Pictures,English,Romance,11,2003
1202,19000000,4750000,188,en,6.0,34,Samuel Bronston Productions,English,War,3,1964
1203,35000000,23083334,112,en,6.0,356,Paramount Pictures,English,War,3,2016
1204,75000000,13596911,95,en,6.0,237,Conundrum Entertainment,English,Adventure,8,2001
1205,60000000,171757863,83,en,6.0,1320,DreamWorks SKG,English,Adventure,10,1998
1206,34000000,95608995,90,en,6.0,349,The Weinstein Company,English,Adventure,3,2007
1207,56000000,57223890,86,en,6.0,387,Metro-Goldwyn-Mayer (MGM),English,Adventure,4,2004
1208,160000000,798958165,93,en,6.0,2355,DreamWorks SKG,English,Fantasy,5,2007
1209,31000000,74134790,122,en,6.0,136,Universal Pictures,English,Fantasy,12,1989
1210,50000000,287928194,100,en,6.0,1045,Universal Pictures,English,Fantasy,5,1995
1211,65000000,69700000,104,en,6.0,242,Walt Disney Pictures,English,Fantasy,7,2000
1212,175000000,381509870,94,en,6.0,1464,DreamWorks Animation,English,Animation,3,2009
1213,15000000,51053787,80,en,6.0,491,The Weinstein Company,English,Animation,12,2005
1214,500000,220151,88,en,6.0,30,TLA Releasing,English,Drama,1,2007
1215,14000000,32482682,132,en,6.0,71,Universal Pictures,English,Drama,6,1991
1216,55000000,378827494,118,en,6.0,2341,Universal Pictures,English,Drama,2,2017
1217,60000000,30800231,118,en,6.0,501,Village Roadshow Pictures,English,Drama,2,2014
1218,17000000,10626725,115,en,6.0,57,Orion Pictures Corporation,English,Drama,7,1981
1219,55000000,34234008,94,en,6.0,194,Lakeshore Entertainment,English,Drama,3,2003
1220,22000000,35424826,108,en,6.0,305,Section Eight,English,Drama,9,2009
1221,40000000,22044277,91,en,6.0,381,Paramount Pictures,English,Drama,3,2012
1222,12000000,35931410,128,en,6.0,1183,Open Road Films,English,Drama,8,2013
1223,35000000,84606030,137,en,6.0,766,Imagine Entertainment,English,Drama,11,2011
1224,30000000,49114016,134,en,6.0,83,TriStar Pictures,English,Drama,12,1991
1225,38000000,28121100,106,en,6.0,58,Columbia Pictures Corporation,English,Drama,3,1999
1226,31000000,15134293,105,en,6.0,93,Double Feature Films,English,Drama,1,2010
1227,9000000,2955039,97,en,6.0,17,Elevation Filmworks,English,Drama,6,2007
1228,10000000,1585582,92,en,6.0,234,Helios-Filmproduktion,English,Drama,8,2013
1229,30000000,102000000,98,en,6.0,131,Marc Platt Productions,English,Drama,10,2010
1230,2000000,1568749,112,en,6.0,35,Miramax Films,English,Drama,5,2000
1231,26000000,17496992,108,en,6.0,94,Touchstone Pictures,English,Drama,1,2006
1232,20000000,21170563,105,en,6.0,33,Warner Bros.,English,Drama,3,2006
1233,19000000,108047131,90,en,6.0,606,Platinum Dunes,English,Horror,4,2005
1234,10800000,113857533,92,en,6.0,848,Lionsgate,English,Horror,10,2008
1235,3500000,1115493,97,en,6.0,111,Blue Rider Pictures,English,Horror,2,2008
1236,5000000,98450062,94,en,6.0,1405,Blumhouse Productions,English,Horror,9,2015
1237,4000000,8059140,102,en,6.0,167,Lions Gate Films,English,Horror,5,2006
1238,1250000,21722776,87,en,6.0,321,Paramount Pictures,English,Horror,5,1981
1239,19000000,35300645,80,en,6.0,406,Screen Gems,English,Horror,4,2007
1240,5000000,34725000,113,en,6.0,128,Universal Pictures,English,Horror,6,1983
1241,425000,10604986,91,en,6.0,34,VAE Productions,English,Horror,1,1983
1242,7000000,16829545,89,en,6.0,310,Lionsgate,English,Horror,4,2003
1243,44000000,63327201,125,en,6.0,1859,Nick Wechsler Productions,English,Action,3,2013
1244,4000000,6101046,85,en,6.0,98,MeniThings LLC,English,Action,9,2007
1245,35000000,63215872,92,en,6.0,223,Cruise/Wagner Productions,English,Action,10,2007
1246,115000000,164602163,114,en,6.0,1575,Universal Pictures,English,Action,4,2016
1247,50000000,48169156,125,en,6.0,404,Caravan Pictures,English,Action,8,1997
1248,10000000,14061361,87,en,6.0,25,Paramount Pictures,English,Action,3,1991
1249,60000000,61347797,97,en,6.0,227,New Line Cinema,English,Action,11,2004
1250,10000000,29392418,100,en,6.0,31,Caravan Pictures,English,Action,11,1994
1251,300000,8000000,80,en,6.0,125,New World Pictures,English,Action,4,1975
1252,125000000,64493915,105,en,6.0,209,Paramount Pictures,English,Action,12,2016
1253,15000000,20566327,94,en,6.0,434,New Line Cinema,English,Action,4,2016
1254,45000000,65470529,103,en,6.0,356,Village Roadshow Pictures,English,Action,3,2004
1255,20000000,32005248,105,en,6.0,380,Oops Doughnuts Productions,English,Comedy,9,2010
1256,12500000,49002684,100,en,6.0,217,"Screen Gems, Inc.",English,Comedy,2,2014
1257,30000000,287553595,108,en,6.0,1375,Universal Pictures,English,Comedy,8,2001
1258,55000000,231449203,103,en,6.0,1158,Universal Pictures,English,Comedy,8,2003
1259,22000000,77112176,94,en,6.0,229,Fox 2000 Pictures,English,Comedy,8,2012
1260,22000000,147880543,110,en,6.0,434,Walt Disney Pictures,English,Comedy,9,2007
1261,19000000,18755936,109,en,6.0,348,Summit Entertainment,English,Comedy,10,2008
1262,165000000,752600867,93,en,6.0,2021,DreamWorks Animation,English,Comedy,5,2010
1263,25000000,10736401,87,en,6.0,51,Warner Bros.,English,Comedy,8,1992
1264,5000000,2614773,97,en,6.0,210,Birdsong Pictures,English,Comedy,10,2010
1265,65000000,415252786,145,en,6.0,525,New Line Cinema,English,Comedy,5,2008
1266,32000000,42045846,102,en,6.0,271,New Line Cinema,English,Comedy,9,2010
1267,20000000,37672350,124,en,6.0,24,Twentieth Century Fox Film Corporation,English,Comedy,8,1998
1268,35000000,155545279,102,en,6.0,465,Walt Disney Pictures,English,Comedy,4,2009
1269,40000000,95149435,113,en,6.0,726,Walt Disney Pictures,English,Comedy,8,2004
1270,65000000,133821816,119,en,6.0,472,Columbia Pictures,English,Comedy,12,2014
1271,3000000,3830137,92,en,6.0,128,Fox Searchlight Pictures,English,Comedy,9,2008
1272,2000000,725131,103,en,6.0,75,Hemdale Film Corporation,English,Comedy,9,1988
1273,6000000,2025238,95,en,6.0,44,Numb Gums Production Inc.,English,Comedy,11,2001
1274,5000000,1980338,116,en,6.0,56,Castle Rock Entertainment,English,Comedy,1,1998
1275,80000000,271430189,102,en,6.0,1746,Columbia Pictures,English,Comedy,6,2010
1276,79000,245000,85,en,6.0,35,Gary Sanchez Productions,English,Comedy,6,2006
1277,40000000,44907260,113,en,6.0,437,Gerber Pictures,English,Comedy,12,2013
1278,19000000,278019771,88,en,6.0,1468,Gold/Miller Productions,English,Comedy,7,2000
1279,25000000,36400360,93,en,6.0,175,Jerry Weintraub Productions,English,Comedy,2,1997
1280,103000000,362000072,100,en,6.0,2991,Legendary Pictures,English,Comedy,5,2013
1281,16500000,13620075,108,en,6.0,242,Morgan Creek Productions,English,Comedy,9,2007
1282,19000000,35387212,108,en,6.0,335,New Line Cinema,English,Comedy,11,2011
1283,5000000,27400000,104,en,6.0,99,Orion Pictures,English,Comedy,3,1985
1284,50000000,173649015,119,en,6.0,940,Paramount Pictures,English,Comedy,12,2013
1285,15000000,151831537,92,en,6.0,688,Paramount Pictures,English,Comedy,10,2013
1286,9000000,4350774,79,en,6.0,42,Paul Schiff Productions,English,Comedy,4,1994
1287,20000000,18599102,90,en,6.0,194,Screen Gems,English,Comedy,2,2009
1288,6600000,37710610,112,en,6.0,57,TriStar Pictures,English,Comedy,5,2011
1289,40000000,190212113,98,en,6.0,725,Twentieth Century Fox Film Corporation,English,Comedy,12,2003
1290,7000000,6147,95,en,6.0,71,Kickstart Productions,English,Western,1,2013
1291,9000000,82391145,86,en,6.0,509,Rogue Pictures,English,Thriller,5,2008
1292,50000000,56714147,120,en,6.0,275,Castle Rock Entertainment,English,Crime,4,2002
1293,14000000,57915972,88,en,6.0,147,Orion Pictures,English,Crime,12,1987
1294,35000000,57120318,108,en,6.0,743,Twentieth Century Fox Film Corporation,English,Science Fiction,11,1990
1295,10000000,14000,99,en,6.0,67,Orion Pictures,English,Science Fiction,11,1987
1296,25100000,29506464,131,en,6.0,144,Ixtlan Productions,Español,Drama,10,2008
1297,25000000,10589102,122,en,6.0,331,Saturn Films,Español,Drama,9,2009
1298,970000,2000000,101,en,6.0,16,Santa Fe Productions (I),Italiano,Crime,4,1975
1299,26000000,110230332,97,en,6.0,919,Walt Disney Pictures,普通话,Comedy,8,2003
1300,55000000,223387299,98,en,6.1,796,Imagine Entertainment,العربية,Thriller,9,2005
1301,25000000,15156200,110,en,6.1,60,New Line Cinema,广州话 / 廣州話,Action,3,1999
1302,10000000,7022728,96,en,6.1,212,Echo Lake Productions,Český,Comedy,9,2009
1303,33000000,310940086,95,en,6.1,1034,New Line Cinema,Deutsch,Adventure,6,1999
1304,1,12396383,98,en,6.1,77,Twentieth Century Fox Film Corporation,English,Drama,11,1987
1305,51000000,149270999,116,en,6.1,956,Twentieth Century Fox Film Corporation,English,Comedy,6,2000
